tree_hash,internal_nodes,topology,mask,enabled_nodes,projected_error,ambient_error
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,23,4,0.05929999999999991,0.3945172366323175
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,24,2,0.010000000000000009,0.19924858845171275
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,25,3,0.02984962311319861,0.29750126050153136
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,26,3,0.02984962311319861,0.29750126050153136
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,27,4,0.05929999999999991,0.3945172366323175
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,28,3,0.02984962311319861,0.29750126050153136
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,29,4,0.05929999999999991,0.3945172366323175
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,30,4,0.05929999999999991,0.3945172366323175
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,31,5,0.09800626255500189,0.49006005050401735
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,32,1,0.0,0.1
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,33,2,0.010000000000000009,0.19924858845171275
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,34,2,0.010000000000000009,0.19924858845171275
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,35,3,0.02984962311319861,0.29750126050153136
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,36,2,0.010000000000000009,0.19924858845171275
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,37,3,0.02984962311319861,0.29750126050153136
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,38,3,0.02984962311319861,0.29750126050153136
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,39,4,0.05929999999999991,0.3945172366323175
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,40,2,0.010000000000000009,0.19924858845171275
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,41,3,0.02984962311319861,0.29750126050153136
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,42,3,0.02984962311319861,0.29750126050153136
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,43,4,0.05929999999999991,0.3945172366323175
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,44,3,0.02984962311319861,0.29750126050153136
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,45,4,0.05929999999999991,0.3945172366323175
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,46,4,0.05929999999999991,0.3945172366323175
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,47,5,0.09800626255500189,0.49006005050401735
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,48,2,0.010000000000000009,0.19924858845171275
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,49,3,0.02984962311319861,0.29750126050153136
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,50,3,0.02984962311319861,0.29750126050153136
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,51,4,0.05929999999999991,0.3945172366323175
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,52,3,0.02984962311319861,0.29750126050153136
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,53,4,0.05929999999999991,0.3945172366323175
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,54,4,0.05929999999999991,0.3945172366323175
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,55,5,0.09800626255500189,0.49006005050401735
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,56,3,0.02984962311319861,0.29750126050153136
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,57,4,0.05929999999999991,0.3945172366323175
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,58,4,0.05929999999999991,0.3945172366323175
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,59,5,0.09800626255500189,0.49006005050401735
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,60,4,0.05929999999999991,0.3945172366323175
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,61,5,0.09800626255500189,0.49006005050401735
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,62,5,0.09800626255500189,0.49006005050401735
f6a6965840bb2c56b8909c5c7904f2fb283f27f07bf9c8fec527718f6b661fd2,6,comb,63,6,0.14553099999999985,0.5838981230805593
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,0,0,0.0,0.0
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,1,1,0.0,0.1
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,2,1,0.0,0.1
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,3,2,0.010000000000000009,0.19924858845171275
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,4,1,0.0,0.1
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,5,2,0.010000000000000009,0.19924858845171275
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,6,2,0.010000000000000009,0.19924858845171275
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,7,3,0.02984962311319861,0.29750126050153136
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,8,1,0.0,0.0
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,9,2,0.0,0.099498743710662
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,10,2,0.0,0.099498743710662
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,11,3,0.009949874371066203,0.19824984237068136
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,12,2,0.0,0.099498743710662
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,13,3,0.009949874371066203,0.19824984237068136
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,14,3,0.009949874371066203,0.19824984237068136
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,15,4,0.02969999999999995,0.2960100167224076
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,16,1,0.0,0.0
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,17,2,0.0,0.099498743710662
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,18,2,0.0,0.099498743710662
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,19,3,0.009949874371066203,0.19824984237068136
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,20,2,0.0,0.099498743710662
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,21,3,0.009949874371066203,0.19824984237068136
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,22,3,0.009949874371066203,0.19824984237068136
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,23,4,0.02969999999999995,0.2960100167224076
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,24,2,0.0,0.0
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,25,3,0.0,0.099
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,26,3,0.0,0.099
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,27,4,0.009899999999999909,0.19725610256719564
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,28,3,0.0,0.099
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,29,4,0.009899999999999909,0.19725610256719564
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,30,4,0.009899999999999909,0.19725610256719564
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,31,5,0.029551126882066514,0.29452624789651605
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,32,1,0.0,0.0
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,33,2,0.0,0.099498743710662
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,34,2,0.0,0.099498743710662
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,35,3,0.009949874371066203,0.19824984237068136
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,36,2,0.0,0.099498743710662
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,37,3,0.009949874371066203,0.19824984237068136
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,38,3,0.009949874371066203,0.19824984237068136
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,39,4,0.02969999999999995,0.2960100167224076
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,40,2,0.0,0.0
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,41,3,0.0,0.099
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,42,3,0.0,0.099
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,43,4,0.009899999999999909,0.19725610256719564
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,44,3,0.0,0.099
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,45,4,0.009899999999999909,0.19725610256719564
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,46,4,0.009899999999999909,0.19725610256719564
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,47,5,0.029551126882066514,0.29452624789651605
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,48,2,0.010000000000000009,0.010000000000000009
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,49,3,0.009949874371066203,0.09850380703302793
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,50,3,0.009949874371066203,0.09850380703302793
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,51,4,0.01970000000000005,0.19601002525381198
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,52,3,0.009949874371066203,0.09850380703302793
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,53,4,0.01970000000000005,0.19601002525381198
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,54,4,0.01970000000000005,0.19601002525381198
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,55,5,0.03910300627829011,0.29270369232382437
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,56,3,0.009949874371066203,0.009949874371066203
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,57,4,0.00990000000000002,0.09801005050503751
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,58,4,0.00990000000000002,0.09801005050503751
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,59,5,0.019601252511000422,0.19502751267449422
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,60,4,0.00990000000000002,0.09801005050503751
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,61,5,0.019601252511000422,0.19502751267449422
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,62,5,0.019601252511000422,0.19502751267449422
cbbdb5f1f5dee2b1c8dae3d22a8b7f36a4a67fd046f00887dfbf359c2e232ef4,6,balanced,63,6,0.038906999999999914,0.2912364966569266
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,0,0,0.0,0.0
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,1,1,0.0,0.1
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,2,1,0.0,0.1
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,3,2,0.010000000000000009,0.19924858845171275
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,4,1,0.0,0.0
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,5,2,0.0,0.099498743710662
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,6,2,0.0,0.099498743710662
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,7,3,0.009949874371066203,0.19824984237068136
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,8,1,0.0,0.0
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,9,2,0.0,0.099498743710662
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,10,2,0.0,0.099498743710662
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,11,3,0.009949874371066203,0.19824984237068136
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,12,2,0.0,0.0
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,13,3,0.0,0.099
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,14,3,0.0,0.099
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,15,4,0.009899999999999909,0.19725610256719564
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,16,1,0.0,0.0
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,17,2,0.0,0.099498743710662
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,18,2,0.0,0.099498743710662
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,19,3,0.009949874371066203,0.19824984237068136
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,20,2,0.0,0.0
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,21,3,0.0,0.099
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,22,3,0.0,0.099
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,23,4,0.009899999999999909,0.19725610256719564
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,24,2,0.010000000000000009,0.010000000000000009
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,25,3,0.009949874371066203,0.09850380703302793
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,26,3,0.009949874371066203,0.09850380703302793
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,27,4,0.01970000000000005,0.19601002525381198
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,28,3,0.009949874371066203,0.009949874371066203
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,29,4,0.00990000000000002,0.09801005050503751
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,30,4,0.00990000000000002,0.09801005050503751
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,31,5,0.019601252511000422,0.19502751267449422
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,32,1,0.0,0.0
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,33,2,0.0,0.099498743710662
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,34,2,0.0,0.099498743710662
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,35,3,0.009949874371066203,0.19824984237068136
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,36,2,0.0,0.0
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,37,3,0.0,0.099
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,38,3,0.0,0.099
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,39,4,0.009899999999999909,0.19725610256719564
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,40,2,0.0,0.0
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,41,3,0.0,0.099
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,42,3,0.0,0.099
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,43,4,0.00990000000000002,0.19725610256719564
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,44,3,0.0,0.0
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,45,4,0.0,0.09850375627355538
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,46,4,0.0,0.09850375627355538
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,47,5,0.009850375627355468,0.1962673439469745
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,48,2,0.0,0.0
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,49,3,0.0,0.099
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,50,3,0.0,0.099
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,51,4,0.00990000000000002,0.19725610256719564
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,52,3,0.0,0.0
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,53,4,0.0,0.09850375627355538
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,54,4,0.0,0.09850375627355538
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,55,5,0.009850375627355468,0.1962673439469745
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,56,3,0.009949874371066203,0.009949874371066203
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,57,4,0.009899999999999909,0.0980100505050375
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,58,4,0.009899999999999909,0.0980100505050375
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,59,5,0.019601252511000422,0.19502751267449422
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,60,4,0.009899999999999909,0.009899999999999909
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,61,5,0.009850375627355468,0.09751876896269764
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,62,5,0.009850375627355468,0.09751876896269764
bc16e670610c02f923048cdb4f36e6d6e347f0acd73ea07b29f99ec6501639da,6,two_branch,63,6,0.019503000000000048,0.19404992500127385
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,0,0,0.0,0.0
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,1,1,0.0,0.1
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,2,1,0.0,0.1
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,3,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,4,1,0.0,0.1
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,5,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,6,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,7,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,8,1,0.0,0.1
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,9,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,10,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,11,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,12,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,13,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,14,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,15,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,16,1,0.0,0.1
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,17,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,18,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,19,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,20,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,21,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,22,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,23,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,24,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,25,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,26,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,27,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,28,3,0.02984962311319861,0.29750126050153136
