experiment_id,resolved_config_hash,mathematical_object_hash,input_artifact_hash,seed,precision,backend,device,implementation_version,run_id,status,failure_reason,run_path,epsilon_requested,closure_residual_upper,operator_norm_upper,tree_family,internal_nodes,tree_height,observed_error,projected_observed_error,theoretical_bound,tightness_ratio,runtime_seconds,ram_peak_bytes,vram_peak_bytes,convergence_status,failure_count,method,closure_leakage,principal_angle_radians,projector_rank,rank,relative_frobenius_error,control,gap,relative_perturbation,perturbation_norm,snapped_projector_distance,bound_respected,status_detail,reason,max_abs_error
V2_PROJECTOR_RECOVERY,b0c8a13cd3919b04d01537efdaed15503d4137d6ddb606a546b71970f6c88057,3e4105c16f02fa93cb554824b5e08f6ed2297f567a340621c4bd12604fa494aa,7bf99f19140fad816641133613525a1a11504e274cfb50bc51f404756b2fe059,4,float64,numpy,cpu,research_v2.1,v2_projector_recovery_eda2416b3d095986,complete,,artifacts\runs_v2\v2_projector_recovery_eda2416b3d095986,,,,,,,,,,,0.005181299988180399,6288,0,complete,0,svd,0.001271703648590026,0.010315361985464705,2,,,,,,,,,,,
V2_PROJECTOR_RECOVERY,613f8991f766b9739dd0c9a6a6bd1f8dd946e947a378e87adf8180ef95273d60,3e4105c16f02fa93cb554824b5e08f6ed2297f567a340621c4bd12604fa494aa,7bf99f19140fad816641133613525a1a11504e274cfb50bc51f404756b2fe059,4,float64,numpy,cpu,research_v2.1,v2_projector_recovery_485e8b590e9210bd,complete,,artifacts\runs_v2\v2_projector_recovery_485e8b590e9210bd,,,,,,,,,,,0.005924600001890212,6288,0,complete,0,spectral,0.004317182964050743,0.053629847029559696,2,,,,,,,,,,,
V2_PROJECTOR_RECOVERY,cffe2ad89f9ec2057f38b14278e78a0c1b46503875a2ab05076d97a5edb7e4fb,3e4105c16f02fa93cb554824b5e08f6ed2297f567a340621c4bd12604fa494aa,7bf99f19140fad816641133613525a1a11504e274cfb50bc51f404756b2fe059,4,float64,numpy,cpu,research_v2.1,v2_projector_recovery_2b7d4e094542503b,complete,,artifacts\runs_v2\v2_projector_recovery_2b7d4e094542503b,,,,,,,,,,,0.005423099966719747,6288,0,complete,0,closure_minimizing,0.004509411161221066,0.11128156247623193,2,,,,,,,,,,,
V2_CP_RANK_SWEEP,fbdaf014e8cdf892a85399d75e2818f48e4a6c64e36e9493fb42ccadb9642fbd,75e55074540e202ef5982d6e5d815cd40df7a89ffaa6983a96d55e64833cca00,75e55074540e202ef5982d6e5d815cd40df7a89ffaa6983a96d55e64833cca00,0,float64,numpy,cpu,research_v2.1,v2_cp_rank_sweep_a8b3a8304e62bc69,complete,,artifacts\runs_v2\v2_cp_rank_sweep_a8b3a8304e62bc69,,,,,,,,,,,0.0,0,0,exact_dense_baseline,0,,,,,0,0.0,,,,,,,,,
V2_CP_RANK_SWEEP,341e7617e349b870871de0494d6f7d6eb7784f4f19d73f4c3cd9a946f6310bc7,75e55074540e202ef5982d6e5d815cd40df7a89ffaa6983a96d55e64833cca00,75e55074540e202ef5982d6e5d815cd40df7a89ffaa6983a96d55e64833cca00,0,float64,numpy,cpu,research_v2.1,v2_cp_rank_sweep_45ed2851c45c1dea,complete,,artifacts\runs_v2\v2_cp_rank_sweep_45ed2851c45c1dea,,,,,,,,,,,0.010188799991738051,8408,0,complete,0,,,,,1,0.8895011085551975,,,,,,,,,
V2_CP_RANK_SWEEP,9661151d8b0b0c90733191ce8d5b1a0b89298d8d8258e239a8e7efd515e19dfb,75e55074540e202ef5982d6e5d815cd40df7a89ffaa6983a96d55e64833cca00,75e55074540e202ef5982d6e5d815cd40df7a89ffaa6983a96d55e64833cca00,0,float64,numpy,cpu,research_v2.1,v2_cp_rank_sweep_6f836b3d68e15f39,complete,,artifacts\runs_v2\v2_cp_rank_sweep_6f836b3d68e15f39,,,,,,,,,,,0.01813620002940297,8496,0,complete,0,,,,,2,0.7578118743924438,,,,,,,,,
V2_CP_RANK_SWEEP,c9027993406236498f4d2c31a43cad45c30160cbd6c28291199a1efa8baf9183,75e55074540e202ef5982d6e5d815cd40df7a89ffaa6983a96d55e64833cca00,75e55074540e202ef5982d6e5d815cd40df7a89ffaa6983a96d55e64833cca00,0,float64,numpy,cpu,research_v2.1,v2_cp_rank_sweep_0f977f248a50e23d,complete,,artifacts\runs_v2\v2_cp_rank_sweep_0f977f248a50e23d,,,,,,,,,,,0.020946100004948676,8568,0,complete,0,,,,,3,0.6824563559815976,,,,,,,,,
V2_CP_RANK_SWEEP,fbdaf014e8cdf892a85399d75e2818f48e4a6c64e36e9493fb42ccadb9642fbd,ba063be53bcad1d704c7b6c22ab8b745747cb350c404474a572337bed994a795,ba063be53bcad1d704c7b6c22ab8b745747cb350c404474a572337bed994a795,1,float64,numpy,cpu,research_v2.1,v2_cp_rank_sweep_5cff3b2debe1a9ac,complete,,artifacts\runs_v2\v2_cp_rank_sweep_5cff3b2debe1a9ac,,,,,,,,,,,0.0,0,0,exact_dense_baseline,0,,,,,0,0.0,,,,,,,,,
V2_CP_RANK_SWEEP,341e7617e349b870871de0494d6f7d6eb7784f4f19d73f4c3cd9a946f6310bc7,ba063be53bcad1d704c7b6c22ab8b745747cb350c404474a572337bed994a795,ba063be53bcad1d704c7b6c22ab8b745747cb350c404474a572337bed994a795,1,float64,numpy,cpu,research_v2.1,v2_cp_rank_sweep_533f6675fb4d09ec,complete,,artifacts\runs_v2\v2_cp_rank_sweep_533f6675fb4d09ec,,,,,,,,,,,0.009093100030440837,8328,0,complete,0,,,,,1,0.8484172405173138,,,,,,,,,
V2_CP_RANK_SWEEP,9661151d8b0b0c90733191ce8d5b1a0b89298d8d8258e239a8e7efd515e19dfb,ba063be53bcad1d704c7b6c22ab8b745747cb350c404474a572337bed994a795,ba063be53bcad1d704c7b6c22ab8b745747cb350c404474a572337bed994a795,1,float64,numpy,cpu,research_v2.1,v2_cp_rank_sweep_6a43efd5cb82299f,complete,,artifacts\runs_v2\v2_cp_rank_sweep_6a43efd5cb82299f,,,,,,,,,,,0.014340699999593198,8464,0,complete,0,,,,,2,0.7537902670774316,,,,,,,,,
V2_CP_RANK_SWEEP,c9027993406236498f4d2c31a43cad45c30160cbd6c28291199a1efa8baf9183,ba063be53bcad1d704c7b6c22ab8b745747cb350c404474a572337bed994a795,ba063be53bcad1d704c7b6c22ab8b745747cb350c404474a572337bed994a795,1,float64,numpy,cpu,research_v2.1,v2_cp_rank_sweep_691ad353ce79e0ce,complete,,artifacts\runs_v2\v2_cp_rank_sweep_691ad353ce79e0ce,,,,,,,,,,,0.023494300025049597,8568,0,complete,0,,,,,3,0.6688885281599295,,,,,,,,,
V2_CP_RANK_SWEEP,fbdaf014e8cdf892a85399d75e2818f48e4a6c64e36e9493fb42ccadb9642fbd,f47612fbdd3a659f271d803bfe4766251759210b4ab39d6267aaf8c009530d92,f47612fbdd3a659f271d803bfe4766251759210b4ab39d6267aaf8c009530d92,2,float64,numpy,cpu,research_v2.1,v2_cp_rank_sweep_0e4acb1b1f6a6021,complete,,artifacts\runs_v2\v2_cp_rank_sweep_0e4acb1b1f6a6021,,,,,,,,,,,0.0,0,0,exact_dense_baseline,0,,,,,0,0.0,,,,,,,,,
V2_CP_RANK_SWEEP,341e7617e349b870871de0494d6f7d6eb7784f4f19d73f4c3cd9a946f6310bc7,f47612fbdd3a659f271d803bfe4766251759210b4ab39d6267aaf8c009530d92,f47612fbdd3a659f271d803bfe4766251759210b4ab39d6267aaf8c009530d92,2,float64,numpy,cpu,research_v2.1,v2_cp_rank_sweep_c0acb5f2605ebb74,complete,,artifacts\runs_v2\v2_cp_rank_sweep_c0acb5f2605ebb74,,,,,,,,,,,0.007876100018620491,8328,0,complete,0,,,,,1,0.9105093657606754,,,,,,,,,
V2_CP_RANK_SWEEP,9661151d8b0b0c90733191ce8d5b1a0b89298d8d8258e239a8e7efd515e19dfb,f47612fbdd3a659f271d803bfe4766251759210b4ab39d6267aaf8c009530d92,f47612fbdd3a659f271d803bfe4766251759210b4ab39d6267aaf8c009530d92,2,float64,numpy,cpu,research_v2.1,v2_cp_rank_sweep_a5de619c6c4ef655,complete,,artifacts\runs_v2\v2_cp_rank_sweep_a5de619c6c4ef655,,,,,,,,,,,0.01490629999898374,8464,0,complete,0,,,,,2,0.8132413859416684,,,,,,,,,
V2_CP_RANK_SWEEP,c9027993406236498f4d2c31a43cad45c30160cbd6c28291199a1efa8baf9183,f47612fbdd3a659f271d803bfe4766251759210b4ab39d6267aaf8c009530d92,f47612fbdd3a659f271d803bfe4766251759210b4ab39d6267aaf8c009530d92,2,float64,numpy,cpu,research_v2.1,v2_cp_rank_sweep_90698d695e4fd184,complete,,artifacts\runs_v2\v2_cp_rank_sweep_90698d695e4fd184,,,,,,,,,,,0.023116500000469387,8568,0,complete,0,,,,,3,0.7089904237420032,,,,,,,,,
V2_CP_RANK_SWEEP,fbdaf014e8cdf892a85399d75e2818f48e4a6c64e36e9493fb42ccadb9642fbd,5cc228eeed88646f2cb85a20e394e0dbe3d25b31f5423ecd21642b114e1cd1d8,5cc228eeed88646f2cb85a20e394e0dbe3d25b31f5423ecd21642b114e1cd1d8,3,float64,numpy,cpu,research_v2.1,v2_cp_rank_sweep_93ad675848839940,complete,,artifacts\runs_v2\v2_cp_rank_sweep_93ad675848839940,,,,,,,,,,,0.0,0,0,exact_dense_baseline,0,,,,,0,0.0,,,,,,,,,
V2_CP_RANK_SWEEP,341e7617e349b870871de0494d6f7d6eb7784f4f19d73f4c3cd9a946f6310bc7,5cc228eeed88646f2cb85a20e394e0dbe3d25b31f5423ecd21642b114e1cd1d8,5cc228eeed88646f2cb85a20e394e0dbe3d25b31f5423ecd21642b114e1cd1d8,3,float64,numpy,cpu,research_v2.1,v2_cp_rank_sweep_20a6eb1e6d98ce68,complete,,artifacts\runs_v2\v2_cp_rank_sweep_20a6eb1e6d98ce68,,,,,,,,,,,0.007410399965010583,8328,0,complete,0,,,,,1,0.9010445413964224,,,,,,,,,
V2_CP_RANK_SWEEP,9661151d8b0b0c90733191ce8d5b1a0b89298d8d8258e239a8e7efd515e19dfb,5cc228eeed88646f2cb85a20e394e0dbe3d25b31f5423ecd21642b114e1cd1d8,5cc228eeed88646f2cb85a20e394e0dbe3d25b31f5423ecd21642b114e1cd1d8,3,float64,numpy,cpu,research_v2.1,v2_cp_rank_sweep_f0852f1c3808e1f9,complete,,artifacts\runs_v2\v2_cp_rank_sweep_f0852f1c3808e1f9,,,,,,,,,,,0.015759099973365664,8464,0,complete,0,,,,,2,0.8004918977880284,,,,,,,,,
V2_CP_RANK_SWEEP,c9027993406236498f4d2c31a43cad45c30160cbd6c28291199a1efa8baf9183,5cc228eeed88646f2cb85a20e394e0dbe3d25b31f5423ecd21642b114e1cd1d8,5cc228eeed88646f2cb85a20e394e0dbe3d25b31f5423ecd21642b114e1cd1d8,3,float64,numpy,cpu,research_v2.1,v2_cp_rank_sweep_5997cb7b0d0894af,complete,,artifacts\runs_v2\v2_cp_rank_sweep_5997cb7b0d0894af,,,,,,,,,,,0.024394200008828193,8568,0,complete,0,,,,,3,0.7594054580640897,,,,,,,,,
V2_CP_RANK_SWEEP,fbdaf014e8cdf892a85399d75e2818f48e4a6c64e36e9493fb42ccadb9642fbd,5db1680e39b114ee8ef34c415f55f453d0163fa111c79627ac5c8272b102306a,5db1680e39b114ee8ef34c415f55f453d0163fa111c79627ac5c8272b102306a,4,float64,numpy,cpu,research_v2.1,v2_cp_rank_sweep_9b4f069e6b9cac85,complete,,artifacts\runs_v2\v2_cp_rank_sweep_9b4f069e6b9cac85,,,,,,,,,,,0.0,0,0,exact_dense_baseline,0,,,,,0,0.0,,,,,,,,,
V2_CP_RANK_SWEEP,341e7617e349b870871de0494d6f7d6eb7784f4f19d73f4c3cd9a946f6310bc7,5db1680e39b114ee8ef34c415f55f453d0163fa111c79627ac5c8272b102306a,5db1680e39b114ee8ef34c415f55f453d0163fa111c79627ac5c8272b102306a,4,float64,numpy,cpu,research_v2.1,v2_cp_rank_sweep_11a031c72ee6981c,complete,,artifacts\runs_v2\v2_cp_rank_sweep_11a031c72ee6981c,,,,,,,,,,,0.007808700029272586,8328,0,complete,0,,,,,1,0.8575958415211535,,,,,,,,,
V2_CP_RANK_SWEEP,9661151d8b0b0c90733191ce8d5b1a0b89298d8d8258e239a8e7efd515e19dfb,5db1680e39b114ee8ef34c415f55f453d0163fa111c79627ac5c8272b102306a,5db1680e39b114ee8ef34c415f55f453d0163fa111c79627ac5c8272b102306a,4,float64,numpy,cpu,research_v2.1,v2_cp_rank_sweep_8b11a536f48203fb,complete,,artifacts\runs_v2\v2_cp_rank_sweep_8b11a536f48203fb,,,,,,,,,,,0.020126900053583086,8464,0,complete,0,,,,,2,0.7711380208611235,,,,,,,,,
V2_CP_RANK_SWEEP,c9027993406236498f4d2c31a43cad45c30160cbd6c28291199a1efa8baf9183,5db1680e39b114ee8ef34c415f55f453d0163fa111c79627ac5c8272b102306a,5db1680e39b114ee8ef34c415f55f453d0163fa111c79627ac5c8272b102306a,4,float64,numpy,cpu,research_v2.1,v2_cp_rank_sweep_1143134fd5907ca5,complete,,artifacts\runs_v2\v2_cp_rank_sweep_1143134fd5907ca5,,,,,,,,,,,0.022668200021144003,8568,0,complete,0,,,,,3,0.6930333673144227,,,,,,,,,
V2_SPECTRAL_GAP,5c9056cbcac5bbb7ce88d7a2699c9a076c0ef9d4fe58b1ca25bcd68adcc88914,b0bea2ee90375e9a47a935c9fb96e5f1c069660415d54f9974cc329373e5e0b9,3c72d6c18d0221cb5820a7689575a5e1f71d1dd21cf831d2b39e6616298ee542,0,float64,numpy,cpu,research_v2.1,v2_spectral_gap_360d33271d2edc3b,complete,,artifacts\runs_v2\v2_spectral_gap_360d33271d2edc3b,,,,,,,,,0.039999999999999994,,0.0001572000328451395,4516,0,complete,0,,,,,,,positive_gap,0.5,0.01,0.004999999999999999,0.002215774321657618,True,,,
V2_SPECTRAL_GAP,ad5b85b5ec36b15a6c942dadafba07ee0c7ff1d51c50181d4b1d1714340315fb,b0bea2ee90375e9a47a935c9fb96e5f1c069660415d54f9974cc329373e5e0b9,d089af2b5902225130bf4bba21fcdd969ed5ac761a292b17597c4b2878ebaf02,0,float64,numpy,cpu,research_v2.1,v2_spectral_gap_a1251b239b5d89bb,complete,,artifacts\runs_v2\v2_spectral_gap_a1251b239b5d89bb,,,,,,,,,0.4,,0.0002704999642446637,4452,0,complete,0,,,,,,,positive_gap,0.5,0.1,0.05,0.018311573654529675,True,,,
V2_SPECTRAL_GAP,d36c619ca9d53f3810d816f159a604cda78721a9150437644596b8ed3e0373b0,b0bea2ee90375e9a47a935c9fb96e5f1c069660415d54f9974cc329373e5e0b9,1dcadcc25d560604d0478a6a71d43651abb02121d48f95cb2d86e5a9b2bbdc15,0,float64,numpy,cpu,research_v2.1,v2_spectral_gap_e644cac2846ca160,complete,,artifacts\runs_v2\v2_spectral_gap_e644cac2846ca160,,,,,,,,,1.0,,0.00022499996703118086,4452,0,complete,0,,,,,,,positive_gap,0.5,0.4,0.2,0.12100490329409473,True,,,
V2_SPECTRAL_GAP,689ac8f58633be4bc3bfbd0b0f8a488eb275ea817c1d1ddd6221f95a94cd7caf,2f681477f24ca54be237b739dd05b10603ad1f8e1565186cdad57234ddbb0efd,84acff4c86ec23d9e648c0d15a417e4b30eb5f016beeeb7dac6d78e58957049e,0,float64,numpy,cpu,research_v2.1,v2_spectral_gap_a08745cbbc7f63f6,complete,,artifacts\runs_v2\v2_spectral_gap_a08745cbbc7f63f6,,,,,,,,,0.04,,0.00013370002852752805,4452,0,complete,0,,,,,,,positive_gap,0.2,0.01,0.002,0.0021973658258751345,True,,,
V2_SPECTRAL_GAP,d8c344dc04126bc1efc6405b80d7e95a073bd7ce3a17da061387a42b3bab41a0,2f681477f24ca54be237b739dd05b10603ad1f8e1565186cdad57234ddbb0efd,5783dcb4e0a44500c86941c75ccfdf416cf9420e957777e60770afcc423d18bf,0,float64,numpy,cpu,research_v2.1,v2_spectral_gap_b7f54e9951deaa07,complete,,artifacts\runs_v2\v2_spectral_gap_b7f54e9951deaa07,,,,,,,,,0.40000000000000013,,0.00021109997760504484,4452,0,complete,0,,,,,,,positive_gap,0.2,0.1,0.020000000000000007,0.01745354167660489,True,,,
V2_SPECTRAL_GAP,59a51adc08e58823f8171fc580ad610b847f275aed74366fce932a68d6dcb018,2f681477f24ca54be237b739dd05b10603ad1f8e1565186cdad57234ddbb0efd,e4b830d34553a2a1853ba04a43068f7db83f15ca1bfe9f9997f5cdec743a1dd7,0,float64,numpy,cpu,research_v2.1,v2_spectral_gap_3eb0998a2e051765,complete,,artifacts\runs_v2\v2_spectral_gap_3eb0998a2e051765,,,,,,,,,1.0,,0.0002025999710895121,4452,0,complete,0,,,,,,,positive_gap,0.2,0.4,0.08000000000000002,0.08137895533708359,True,,,
V2_SPECTRAL_GAP,d5a96afb614f5f53b51d12594d851dd9fe5464e44fb49660e70f909e9866bcc8,26d0198c2cafc79f86012481ab0fd40f3dcb09eefbfede70c385db40314d2f83,c2e8303cb63844370f197db671182aff4909ce068af0625c33305d25a3f8e35c,0,float64,numpy,cpu,research_v2.1,v2_spectral_gap_cfb38039e5be5d2c,complete,,artifacts\runs_v2\v2_spectral_gap_cfb38039e5be5d2c,,,,,,,,,0.04000000000000001,,0.00014349998673424125,4452,0,complete,0,,,,,,,positive_gap,0.1,0.01,0.0010000000000000002,0.0018992105796330884,True,,,
V2_SPECTRAL_GAP,086f2b39ee533eefde5a23eac40f598b1f58dcb27444e93233af7baeed3146bc,26d0198c2cafc79f86012481ab0fd40f3dcb09eefbfede70c385db40314d2f83,5fcb07871b77b7becce57e425ca4ec47a16ab16dc7419ae031ad74b2941068a6,0,float64,numpy,cpu,research_v2.1,v2_spectral_gap_faba4b42b0405b1e,complete,,artifacts\runs_v2\v2_spectral_gap_faba4b42b0405b1e,,,,,,,,,0.39999999999999997,,0.000228599994443357,4452,0,complete,0,,,,,,,positive_gap,0.1,0.1,0.01,0.010379817076167197,True,,,
V2_SPECTRAL_GAP,637b95f7d4c28e3226c6b935cdaf3ed66c739cefd5e9f69e967e3cd7c55ae6bb,26d0198c2cafc79f86012481ab0fd40f3dcb09eefbfede70c385db40314d2f83,e389a9a40867d48589a9ba716836ce016e5a572c2d31f4632b5da4f79867fe1b,0,float64,numpy,cpu,research_v2.1,v2_spectral_gap_cb43396c0e9e2d85,complete,,artifacts\runs_v2\v2_spectral_gap_cb43396c0e9e2d85,,,,,,,,,1.0,,0.00023529998725280166,4452,0,complete,0,,,,,,,positive_gap,0.1,0.4,0.04,0.03968678539911104,True,,,
V2_SPECTRAL_GAP,3d53830bb836dfbcded9e4f355dd823f939a1f321861a91667f4c7b01fb5c644,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,5895a8f5fc9db0750b3f92f5601cb316bea471de4bec18563fabefdabf58f74c,0,float64,numpy,cpu,research_v2.1,v2_spectral_gap_4371c98a393d8176,complete,,artifacts\runs_v2\v2_spectral_gap_4371c98a393d8176,,,,,,,,,0.04,,0.00013129995204508305,4452,0,complete,0,,,,,,,positive_gap,0.05,0.01,0.0005,0.0011056794451804056,True,,,
V2_SPECTRAL_GAP,4f59ab3fb4df126038f667bba0ef8d60668e6c34ed216b094e7f10097a9545a7,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,054d06080ca435fc4152bf05da66ad4387527729f413db1285760aec899703b4,0,float64,numpy,cpu,research_v2.1,v2_spectral_gap_395a74a21c917ba9,complete,,artifacts\runs_v2\v2_spectral_gap_395a74a21c917ba9,,,,,,,,,0.4000000000000001,,0.00019539997447282076,4452,0,complete,0,,,,,,,positive_gap,0.05,0.1,0.005000000000000001,0.017154667218634907,True,,,
V2_SPECTRAL_GAP,97a0284912ca0394b0501c687ca329701c4c710bca61d90a38d5b2a5adabb88f,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,c2016957206a55e32439101a84c26f4023b05ef11bb2f320b683b55382940071,0,float64,numpy,cpu,research_v2.1,v2_spectral_gap_c0dd3c60b466cbd9,complete,,artifacts\runs_v2\v2_spectral_gap_c0dd3c60b466cbd9,,,,,,,,,1.0,,0.00020190002396702766,4452,0,complete,0,,,,,,,positive_gap,0.05,0.4,0.020000000000000007,0.0548366575173441,True,,,
V2_SPECTRAL_GAP,ff46eac223ecf67707083b7b91041cb67fbbc505ca43f0a2cacdc4634487717b,9dfdd2bd91949b64108270081222aab30eb4ba58d5b4db72710d39ce8a803075,810bb0d790c2a757e16982fbf294632d05c9a747f3091cff14b527e603f043d2,0,float64,numpy,cpu,research_v2.1,v2_spectral_gap_572175dc758b5d04,complete,,artifacts\runs_v2\v2_spectral_gap_572175dc758b5d04,,,,,,,,,,,0.0,0,0,rank_flip_control,0,,,,,,,no_gap,1e-08,1.0,2e-08,1.0,,,,
V2_SPECTRAL_GAP,5c9056cbcac5bbb7ce88d7a2699c9a076c0ef9d4fe58b1ca25bcd68adcc88914,b0bea2ee90375e9a47a935c9fb96e5f1c069660415d54f9974cc329373e5e0b9,668e5eeb0ea59ff595bec7b0751ec6324b99cf8464edadccb76b48f71eef71af,1,float64,numpy,cpu,research_v2.1,v2_spectral_gap_969a402b3136abaa,complete,,artifacts\runs_v2\v2_spectral_gap_969a402b3136abaa,,,,,,,,,0.04,,0.00014180003199726343,4452,0,complete,0,,,,,,,positive_gap,0.5,0.01,0.005,0.0039940795160243875,True,,,
V2_SPECTRAL_GAP,ad5b85b5ec36b15a6c942dadafba07ee0c7ff1d51c50181d4b1d1714340315fb,b0bea2ee90375e9a47a935c9fb96e5f1c069660415d54f9974cc329373e5e0b9,28b9b8d717927cdd1decc52abbfde6a177aba85337876edaaba27d1e741c7385,1,float64,numpy,cpu,research_v2.1,v2_spectral_gap_7c2028a75386bdd4,complete,,artifacts\runs_v2\v2_spectral_gap_7c2028a75386bdd4,,,,,,,,,0.3999999999999999,,0.0001776000135578215,4452,0,complete,0,,,,,,,positive_gap,0.5,0.1,0.04999999999999999,0.04449011717157704,True,,,
V2_SPECTRAL_GAP,d36c619ca9d53f3810d816f159a604cda78721a9150437644596b8ed3e0373b0,b0bea2ee90375e9a47a935c9fb96e5f1c069660415d54f9974cc329373e5e0b9,cbbc917a69a2427cbe0dc39632c0e76ee6c71b42be99d2ba1e61a122ca1efcaa,1,float64,numpy,cpu,research_v2.1,v2_spectral_gap_7564e4bb372881ff,complete,,artifacts\runs_v2\v2_spectral_gap_7564e4bb372881ff,,,,,,,,,1.0,,0.0001829999964684248,4452,0,complete,0,,,,,,,positive_gap,0.5,0.4,0.19999999999999996,0.1689707895505192,True,,,
V2_SPECTRAL_GAP,689ac8f58633be4bc3bfbd0b0f8a488eb275ea817c1d1ddd6221f95a94cd7caf,2f681477f24ca54be237b739dd05b10603ad1f8e1565186cdad57234ddbb0efd,d67ec6c4006103dbf0c9f15c56fac68582fdd4b3bdeaacb4b3f6ef624175634e,1,float64,numpy,cpu,research_v2.1,v2_spectral_gap_2ddb0321dd356adb,complete,,artifacts\runs_v2\v2_spectral_gap_2ddb0321dd356adb,,,,,,,,,0.04,,0.00012169999536126852,4452,0,complete,0,,,,,,,positive_gap,0.2,0.01,0.002,0.0016267661069295195,True,,,
V2_SPECTRAL_GAP,d8c344dc04126bc1efc6405b80d7e95a073bd7ce3a17da061387a42b3bab41a0,2f681477f24ca54be237b739dd05b10603ad1f8e1565186cdad57234ddbb0efd,12cbcf56ca15483ec1928bc54fa3e5dd66e98bb65cdd6a1d76a8141810f549e7,1,float64,numpy,cpu,research_v2.1,v2_spectral_gap_6069f8d43a672c89,complete,,artifacts\runs_v2\v2_spectral_gap_6069f8d43a672c89,,,,,,,,,0.4000000000000001,,0.00017369998386129737,4452,0,complete,0,,,,,,,positive_gap,0.2,0.1,0.020000000000000004,0.026809427686040038,True,,,
V2_SPECTRAL_GAP,59a51adc08e58823f8171fc580ad610b847f275aed74366fce932a68d6dcb018,2f681477f24ca54be237b739dd05b10603ad1f8e1565186cdad57234ddbb0efd,1b8a6f1e588e92455ab45837e867855be3748c27815237b280dd9c36c23c807f,1,float64,numpy,cpu,research_v2.1,v2_spectral_gap_ee5bebebb2ae00ac,complete,,artifacts\runs_v2\v2_spectral_gap_ee5bebebb2ae00ac,,,,,,,,,1.0,,0.00017180002760142088,4452,0,complete,0,,,,,,,positive_gap,0.2,0.4,0.08,0.1353587131060991,True,,,
V2_SPECTRAL_GAP,d5a96afb614f5f53b51d12594d851dd9fe5464e44fb49660e70f909e9866bcc8,26d0198c2cafc79f86012481ab0fd40f3dcb09eefbfede70c385db40314d2f83,53466d17fbeb8a55a38301f9f451e0895ed523b80ae154c44967d6ffcc21ac32,1,float64,numpy,cpu,research_v2.1,v2_spectral_gap_599cb5a001e65481,complete,,artifacts\runs_v2\v2_spectral_gap_599cb5a001e65481,,,,,,,,,0.04,,0.00019510003039613366,4452,0,complete,0,,,,,,,positive_gap,0.1,0.01,0.001,0.0009692330734379933,True,,,
V2_SPECTRAL_GAP,086f2b39ee533eefde5a23eac40f598b1f58dcb27444e93233af7baeed3146bc,26d0198c2cafc79f86012481ab0fd40f3dcb09eefbfede70c385db40314d2f83,1c08e14f3456d3240f73bd0a1e3c9aa6536614b5a11457486869229298dcd749,1,float64,numpy,cpu,research_v2.1,v2_spectral_gap_8cdbf2d802ddb2c7,complete,,artifacts\runs_v2\v2_spectral_gap_8cdbf2d802ddb2c7,,,,,,,,,0.40000000000000013,,0.00018769997404888272,4452,0,complete,0,,,,,,,positive_gap,0.1,0.1,0.010000000000000004,0.01661597820059218,True,,,
V2_SPECTRAL_GAP,637b95f7d4c28e3226c6b935cdaf3ed66c739cefd5e9f69e967e3cd7c55ae6bb,26d0198c2cafc79f86012481ab0fd40f3dcb09eefbfede70c385db40314d2f83,63e3035d731c540cd00bd8c863f4fcc6991e6d8e70fd07d08b0aa60a9995e246,1,float64,numpy,cpu,research_v2.1,v2_spectral_gap_d9270852ba8a077a,complete,,artifacts\runs_v2\v2_spectral_gap_d9270852ba8a077a,,,,,,,,,1.0,,0.0001946999691426754,4452,0,complete,0,,,,,,,positive_gap,0.1,0.4,0.04000000000000001,0.0447003939210213,True,,,
V2_SPECTRAL_GAP,3d53830bb836dfbcded9e4f355dd823f939a1f321861a91667f4c7b01fb5c644,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,bf9194e07026f2c91b91375ae8861071e8ba3ed62d9d01d574f1e41ed295b551,1,float64,numpy,cpu,research_v2.1,v2_spectral_gap_a5f5f04494de11b4,complete,,artifacts\runs_v2\v2_spectral_gap_a5f5f04494de11b4,,,,,,,,,0.04,,0.00011889997404068708,4452,0,complete,0,,,,,,,positive_gap,0.05,0.01,0.0005,0.0007476961011368258,True,,,
V2_SPECTRAL_GAP,4f59ab3fb4df126038f667bba0ef8d60668e6c34ed216b094e7f10097a9545a7,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,556877c598eb57afda04c333f430f718ddd21391a9a09d4610bd591cebf2b251,1,float64,numpy,cpu,research_v2.1,v2_spectral_gap_fcb74da8dcd7a6f4,complete,,artifacts\runs_v2\v2_spectral_gap_fcb74da8dcd7a6f4,,,,,,,,,0.39999999999999997,,0.00017919996753335,4452,0,complete,0,,,,,,,positive_gap,0.05,0.1,0.005,0.015022668643118638,True,,,
