extremizer_id,tree_hash,eta,dimension,projector_rank,construction,error_type,certified_ratio_lower,certified_ratio_upper,tensor_formula,status
00555ad5356f5714ea5fa3c82a5bbeae86bd18e57ead354581e5e3a48cb20320,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.001,3,2,gated_planar_rotation_embedded,projected,0.000999999,0.000999999,rotation_tensor,CERTIFIED_LOWER_BOUND
00555ad5356f5714ea5fa3c82a5bbeae86bd18e57ead354581e5e3a48cb20320,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.001,3,2,gated_planar_rotation_embedded,normal,0.999997500000875,0.999997500000875,rotation_tensor,CERTIFIED_LOWER_BOUND
02e1e3de2eb864bc210d695f1f224894a84826ac297f5c445f2342434e708b0c,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.01,2,1,gated_planar_rotation_embedded,ambient,0.9998000100005,0.9998000100005,rotation_tensor,CERTIFIED_LOWER_BOUND
02e1e3de2eb864bc210d695f1f224894a84826ac297f5c445f2342434e708b0c,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.01,2,1,gated_planar_rotation_embedded,projected,0.009999,0.009999,rotation_tensor,CERTIFIED_LOWER_BOUND
02e1e3de2eb864bc210d695f1f224894a84826ac297f5c445f2342434e708b0c,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.01,2,1,gated_planar_rotation_embedded,normal,0.9997500087501875,0.9997500087501875,rotation_tensor,CERTIFIED_LOWER_BOUND
d217c991ca9a1b710f1267e29046a8d45261fdff6d7a199b3e5286ef60798dca,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.01,3,1,gated_planar_rotation_embedded,ambient,0.9998000100005,0.9998000100005,rotation_tensor,CERTIFIED_LOWER_BOUND
d217c991ca9a1b710f1267e29046a8d45261fdff6d7a199b3e5286ef60798dca,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.01,3,1,gated_planar_rotation_embedded,projected,0.009999,0.009999,rotation_tensor,CERTIFIED_LOWER_BOUND
d217c991ca9a1b710f1267e29046a8d45261fdff6d7a199b3e5286ef60798dca,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.01,3,1,gated_planar_rotation_embedded,normal,0.9997500087501875,0.9997500087501875,rotation_tensor,CERTIFIED_LOWER_BOUND
975d8a707bb860e1989a0fdca1bec0d6155da7ef0a3f3eb90f7674d37df1ddf4,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.01,3,2,gated_planar_rotation_embedded,ambient,0.9998000100005,0.9998000100005,rotation_tensor,CERTIFIED_LOWER_BOUND
975d8a707bb860e1989a0fdca1bec0d6155da7ef0a3f3eb90f7674d37df1ddf4,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.01,3,2,gated_planar_rotation_embedded,projected,0.009999,0.009999,rotation_tensor,CERTIFIED_LOWER_BOUND
975d8a707bb860e1989a0fdca1bec0d6155da7ef0a3f3eb90f7674d37df1ddf4,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.01,3,2,gated_planar_rotation_embedded,normal,0.9997500087501875,0.9997500087501875,rotation_tensor,CERTIFIED_LOWER_BOUND
5e7d177e9473c245f8a20151dcc650b0245915c32b70a6855870b382f60f1391,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.1,2,1,gated_planar_rotation_embedded,ambient,0.9801005050503748,0.9801005050503748,rotation_tensor,CERTIFIED_LOWER_BOUND
5e7d177e9473c245f8a20151dcc650b0245915c32b70a6855870b382f60f1391,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.1,2,1,gated_planar_rotation_embedded,projected,0.09899999999999999,0.09899999999999999,rotation_tensor,CERTIFIED_LOWER_BOUND
5e7d177e9473c245f8a20151dcc650b0245915c32b70a6855870b382f60f1391,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.1,2,1,gated_planar_rotation_embedded,normal,0.9750876883644874,0.9750876883644874,rotation_tensor,CERTIFIED_LOWER_BOUND
b52b21931f2b15abe69671c4a6a1ce76c2f9b323e6f58d45edd32f57917159d4,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.1,3,1,gated_planar_rotation_embedded,ambient,0.9801005050503748,0.9801005050503748,rotation_tensor,CERTIFIED_LOWER_BOUND
b52b21931f2b15abe69671c4a6a1ce76c2f9b323e6f58d45edd32f57917159d4,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.1,3,1,gated_planar_rotation_embedded,projected,0.09899999999999999,0.09899999999999999,rotation_tensor,CERTIFIED_LOWER_BOUND
b52b21931f2b15abe69671c4a6a1ce76c2f9b323e6f58d45edd32f57917159d4,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.1,3,1,gated_planar_rotation_embedded,normal,0.9750876883644874,0.9750876883644874,rotation_tensor,CERTIFIED_LOWER_BOUND
07fa3baf1b52751d726032645b2facf6c8f43c50ebe3ba5d224ce635c8a0a7de,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.1,3,2,gated_planar_rotation_embedded,ambient,0.9801005050503748,0.9801005050503748,rotation_tensor,CERTIFIED_LOWER_BOUND
07fa3baf1b52751d726032645b2facf6c8f43c50ebe3ba5d224ce635c8a0a7de,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.1,3,2,gated_planar_rotation_embedded,projected,0.09899999999999999,0.09899999999999999,rotation_tensor,CERTIFIED_LOWER_BOUND
07fa3baf1b52751d726032645b2facf6c8f43c50ebe3ba5d224ce635c8a0a7de,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.1,3,2,gated_planar_rotation_embedded,normal,0.9750876883644874,0.9750876883644874,rotation_tensor,CERTIFIED_LOWER_BOUND
46822a7700e989cfa0fdad40b9afde0853c9146707ae3c3f7616902ed30c8a55,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.5,2,1,gated_planar_rotation_embedded,ambient,0.57282196186948,0.57282196186948,rotation_tensor,CERTIFIED_LOWER_BOUND
46822a7700e989cfa0fdad40b9afde0853c9146707ae3c3f7616902ed30c8a55,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.5,2,1,gated_planar_rotation_embedded,projected,0.37499999999999994,0.375,rotation_tensor,CERTIFIED_LOWER_BOUND
46822a7700e989cfa0fdad40b9afde0853c9146707ae3c3f7616902ed30c8a55,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.5,2,1,gated_planar_rotation_embedded,normal,0.4330127018922193,0.4330127018922193,rotation_tensor,CERTIFIED_LOWER_BOUND
7cfea44d53147768b5b71bffc55be98aa277c7f83c7cfd3299cb68b833e74734,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.5,3,1,gated_planar_rotation_embedded,ambient,0.57282196186948,0.57282196186948,rotation_tensor,CERTIFIED_LOWER_BOUND
7cfea44d53147768b5b71bffc55be98aa277c7f83c7cfd3299cb68b833e74734,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.5,3,1,gated_planar_rotation_embedded,projected,0.37499999999999994,0.375,rotation_tensor,CERTIFIED_LOWER_BOUND
7cfea44d53147768b5b71bffc55be98aa277c7f83c7cfd3299cb68b833e74734,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.5,3,1,gated_planar_rotation_embedded,normal,0.4330127018922193,0.4330127018922193,rotation_tensor,CERTIFIED_LOWER_BOUND
d16324f1be505f1e789975685b38d2abc448afc3ad9b1a4edf0414cb0bcc9d56,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.5,3,2,gated_planar_rotation_embedded,ambient,0.57282196186948,0.57282196186948,rotation_tensor,CERTIFIED_LOWER_BOUND
d16324f1be505f1e789975685b38d2abc448afc3ad9b1a4edf0414cb0bcc9d56,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.5,3,2,gated_planar_rotation_embedded,projected,0.37499999999999994,0.375,rotation_tensor,CERTIFIED_LOWER_BOUND
d16324f1be505f1e789975685b38d2abc448afc3ad9b1a4edf0414cb0bcc9d56,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,0.5,3,2,gated_planar_rotation_embedded,normal,0.4330127018922193,0.4330127018922193,rotation_tensor,CERTIFIED_LOWER_BOUND
77c6e3d93c8753be6c98b819750f47a557af6e14f3ac3056b6d77640ee29d57d,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,1.0,2,1,gated_planar_rotation_embedded,ambient,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
77c6e3d93c8753be6c98b819750f47a557af6e14f3ac3056b6d77640ee29d57d,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,1.0,2,1,gated_planar_rotation_embedded,projected,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
77c6e3d93c8753be6c98b819750f47a557af6e14f3ac3056b6d77640ee29d57d,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,1.0,2,1,gated_planar_rotation_embedded,normal,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
5f4afd1751523e8a18d8ad039567d225b441a8a12b4c2300d8305b96ad155bbf,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,1.0,3,1,gated_planar_rotation_embedded,ambient,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
5f4afd1751523e8a18d8ad039567d225b441a8a12b4c2300d8305b96ad155bbf,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,1.0,3,1,gated_planar_rotation_embedded,projected,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
5f4afd1751523e8a18d8ad039567d225b441a8a12b4c2300d8305b96ad155bbf,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,1.0,3,1,gated_planar_rotation_embedded,normal,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
af492737952fe37c48b09cd39f483278f7e753997a0f20ef36ce2df196b6fa57,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,1.0,3,2,gated_planar_rotation_embedded,ambient,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
af492737952fe37c48b09cd39f483278f7e753997a0f20ef36ce2df196b6fa57,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,1.0,3,2,gated_planar_rotation_embedded,projected,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
af492737952fe37c48b09cd39f483278f7e753997a0f20ef36ce2df196b6fa57,c81f83231e50e5e374145959db70de2143de096d70d06d391f01c042d6b74c13,1.0,3,2,gated_planar_rotation_embedded,normal,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
d941a597ec22e281af73884c76dc29d46799b7420046055ee340453d320ac008,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.001,2,1,gated_planar_rotation_embedded,ambient,1.0000000000029998,1.0000000000029998,rotation_tensor,CERTIFIED_LOWER_BOUND
d941a597ec22e281af73884c76dc29d46799b7420046055ee340453d320ac008,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.001,2,1,gated_planar_rotation_embedded,projected,0.002999997,0.002999997,rotation_tensor,CERTIFIED_LOWER_BOUND
d941a597ec22e281af73884c76dc29d46799b7420046055ee340453d320ac008,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.001,2,1,gated_planar_rotation_embedded,normal,0.999995500001875,0.999995500001875,rotation_tensor,CERTIFIED_LOWER_BOUND
f1e5265fc14b1c99ecd783a3e913617232b3103052ea155d8a4ecff960e5861f,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.001,3,1,gated_planar_rotation_embedded,ambient,1.0000000000029998,1.0000000000029998,rotation_tensor,CERTIFIED_LOWER_BOUND
f1e5265fc14b1c99ecd783a3e913617232b3103052ea155d8a4ecff960e5861f,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.001,3,1,gated_planar_rotation_embedded,projected,0.002999997,0.002999997,rotation_tensor,CERTIFIED_LOWER_BOUND
f1e5265fc14b1c99ecd783a3e913617232b3103052ea155d8a4ecff960e5861f,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.001,3,1,gated_planar_rotation_embedded,normal,0.999995500001875,0.999995500001875,rotation_tensor,CERTIFIED_LOWER_BOUND
0e1fcec9debab1f1acfccc3de88c6a1698735b1e014df086065fdce13850e632,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.001,3,2,gated_planar_rotation_embedded,ambient,1.0000000000029998,1.0000000000029998,rotation_tensor,CERTIFIED_LOWER_BOUND
0e1fcec9debab1f1acfccc3de88c6a1698735b1e014df086065fdce13850e632,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.001,3,2,gated_planar_rotation_embedded,projected,0.002999997,0.002999997,rotation_tensor,CERTIFIED_LOWER_BOUND
0e1fcec9debab1f1acfccc3de88c6a1698735b1e014df086065fdce13850e632,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.001,3,2,gated_planar_rotation_embedded,normal,0.999995500001875,0.999995500001875,rotation_tensor,CERTIFIED_LOWER_BOUND
059b73a1d2f55f23aaf40c93facda72640c0f295a362736b41f3f4138e679fc8,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.01,2,1,gated_planar_rotation_embedded,ambient,1.0000000299964995,1.0000000299964995,rotation_tensor,CERTIFIED_LOWER_BOUND
059b73a1d2f55f23aaf40c93facda72640c0f295a362736b41f3f4138e679fc8,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.01,2,1,gated_planar_rotation_embedded,projected,0.029997,0.029997,rotation_tensor,CERTIFIED_LOWER_BOUND
059b73a1d2f55f23aaf40c93facda72640c0f295a362736b41f3f4138e679fc8,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.01,2,1,gated_planar_rotation_embedded,normal,0.9995500187504375,0.9995500187504375,rotation_tensor,CERTIFIED_LOWER_BOUND
ebde9b4ff126505ff342ced741bdef64e59776ff1d58608fc4c4eb27b406919c,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.01,3,1,gated_planar_rotation_embedded,ambient,1.0000000299964995,1.0000000299964995,rotation_tensor,CERTIFIED_LOWER_BOUND
ebde9b4ff126505ff342ced741bdef64e59776ff1d58608fc4c4eb27b406919c,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.01,3,1,gated_planar_rotation_embedded,projected,0.029997,0.029997,rotation_tensor,CERTIFIED_LOWER_BOUND
ebde9b4ff126505ff342ced741bdef64e59776ff1d58608fc4c4eb27b406919c,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.01,3,1,gated_planar_rotation_embedded,normal,0.9995500187504375,0.9995500187504375,rotation_tensor,CERTIFIED_LOWER_BOUND
c9622eb6113d9dd807fc5c7960c3e7d64caf0132ae2a4108b1a05b94c81a223e,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.01,3,2,gated_planar_rotation_embedded,ambient,1.0000000299964995,1.0000000299964995,rotation_tensor,CERTIFIED_LOWER_BOUND
c9622eb6113d9dd807fc5c7960c3e7d64caf0132ae2a4108b1a05b94c81a223e,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.01,3,2,gated_planar_rotation_embedded,projected,0.029997,0.029997,rotation_tensor,CERTIFIED_LOWER_BOUND
c9622eb6113d9dd807fc5c7960c3e7d64caf0132ae2a4108b1a05b94c81a223e,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.01,3,2,gated_planar_rotation_embedded,normal,0.9995500187504375,0.9995500187504375,rotation_tensor,CERTIFIED_LOWER_BOUND
85e3199964831c81d2bb78444273391e257503ad3b5c036b4c3613260147f4be,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.1,2,1,gated_planar_rotation_embedded,ambient,1.000296456056903,1.000296456056903,rotation_tensor,CERTIFIED_LOWER_BOUND
85e3199964831c81d2bb78444273391e257503ad3b5c036b4c3613260147f4be,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.1,2,1,gated_planar_rotation_embedded,projected,0.297,0.297,rotation_tensor,CERTIFIED_LOWER_BOUND
85e3199964831c81d2bb78444273391e257503ad3b5c036b4c3613260147f4be,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.1,2,1,gated_planar_rotation_embedded,normal,0.9551879396223552,0.9551879396223552,rotation_tensor,CERTIFIED_LOWER_BOUND
db150f55c0fa43c7f5dc4c918fac2efd3e1c263d65ff736fe966a273775f5174,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.1,3,1,gated_planar_rotation_embedded,ambient,1.000296456056903,1.000296456056903,rotation_tensor,CERTIFIED_LOWER_BOUND
db150f55c0fa43c7f5dc4c918fac2efd3e1c263d65ff736fe966a273775f5174,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.1,3,1,gated_planar_rotation_embedded,projected,0.297,0.297,rotation_tensor,CERTIFIED_LOWER_BOUND
db150f55c0fa43c7f5dc4c918fac2efd3e1c263d65ff736fe966a273775f5174,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.1,3,1,gated_planar_rotation_embedded,normal,0.9551879396223552,0.9551879396223552,rotation_tensor,CERTIFIED_LOWER_BOUND
917ddde9d5eb8a999864b118f98a17f76e2d69dabe4d915c32463b03f4f9be64,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.1,3,2,gated_planar_rotation_embedded,ambient,1.000296456056903,1.000296456056903,rotation_tensor,CERTIFIED_LOWER_BOUND
917ddde9d5eb8a999864b118f98a17f76e2d69dabe4d915c32463b03f4f9be64,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.1,3,2,gated_planar_rotation_embedded,projected,0.297,0.297,rotation_tensor,CERTIFIED_LOWER_BOUND
917ddde9d5eb8a999864b118f98a17f76e2d69dabe4d915c32463b03f4f9be64,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.1,3,2,gated_planar_rotation_embedded,normal,0.9551879396223552,0.9551879396223552,rotation_tensor,CERTIFIED_LOWER_BOUND
859a0c424a8a693e924195c5fcd92bcb19905dde7de60a0210b2d595921b5767,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.5,2,1,gated_planar_rotation_embedded,ambient,1.1249999999999998,1.125,rotation_tensor,CERTIFIED_LOWER_BOUND
859a0c424a8a693e924195c5fcd92bcb19905dde7de60a0210b2d595921b5767,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.5,2,1,gated_planar_rotation_embedded,projected,1.1249999999999998,1.125,rotation_tensor,CERTIFIED_LOWER_BOUND
859a0c424a8a693e924195c5fcd92bcb19905dde7de60a0210b2d595921b5767,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.5,2,1,gated_planar_rotation_embedded,normal,0.0,1.7105694144590052e-48,rotation_tensor,CERTIFIED_LOWER_BOUND
2e786778b47c9b8bfec874898af8e458187b837b8568e53b68cff7350b6e3bd7,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.5,3,1,gated_planar_rotation_embedded,ambient,1.1249999999999998,1.125,rotation_tensor,CERTIFIED_LOWER_BOUND
2e786778b47c9b8bfec874898af8e458187b837b8568e53b68cff7350b6e3bd7,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.5,3,1,gated_planar_rotation_embedded,projected,1.1249999999999998,1.125,rotation_tensor,CERTIFIED_LOWER_BOUND
2e786778b47c9b8bfec874898af8e458187b837b8568e53b68cff7350b6e3bd7,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.5,3,1,gated_planar_rotation_embedded,normal,0.0,1.7105694144590052e-48,rotation_tensor,CERTIFIED_LOWER_BOUND
0d98b951bfc0d9822b62419ed6cad07b680b8bee7ed021b66106a5ce602211c4,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.5,3,2,gated_planar_rotation_embedded,ambient,1.1249999999999998,1.125,rotation_tensor,CERTIFIED_LOWER_BOUND
0d98b951bfc0d9822b62419ed6cad07b680b8bee7ed021b66106a5ce602211c4,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.5,3,2,gated_planar_rotation_embedded,projected,1.1249999999999998,1.125,rotation_tensor,CERTIFIED_LOWER_BOUND
0d98b951bfc0d9822b62419ed6cad07b680b8bee7ed021b66106a5ce602211c4,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,0.5,3,2,gated_planar_rotation_embedded,normal,0.0,1.7105694144590052e-48,rotation_tensor,CERTIFIED_LOWER_BOUND
538d79e73f1aba1e9dc08bd71c4367f20593c261179bf5ad8124055c80315f42,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,1.0,2,1,gated_planar_rotation_embedded,ambient,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
538d79e73f1aba1e9dc08bd71c4367f20593c261179bf5ad8124055c80315f42,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,1.0,2,1,gated_planar_rotation_embedded,projected,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
538d79e73f1aba1e9dc08bd71c4367f20593c261179bf5ad8124055c80315f42,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,1.0,2,1,gated_planar_rotation_embedded,normal,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
dc4ca2d525af53922c4523c88609d750ed6abadc637265c0d8109c027eb26ec8,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,1.0,3,1,gated_planar_rotation_embedded,ambient,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
dc4ca2d525af53922c4523c88609d750ed6abadc637265c0d8109c027eb26ec8,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,1.0,3,1,gated_planar_rotation_embedded,projected,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
dc4ca2d525af53922c4523c88609d750ed6abadc637265c0d8109c027eb26ec8,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,1.0,3,1,gated_planar_rotation_embedded,normal,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
540c31cb0d48085b80c99e0367a0d83f4084a0e9313118c2a62335ec70894ff2,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,1.0,3,2,gated_planar_rotation_embedded,ambient,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
540c31cb0d48085b80c99e0367a0d83f4084a0e9313118c2a62335ec70894ff2,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,1.0,3,2,gated_planar_rotation_embedded,projected,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
540c31cb0d48085b80c99e0367a0d83f4084a0e9313118c2a62335ec70894ff2,c5eb84650f96986e2fd4dbb44c639cb531063ccb2467488de042ca5121abd019,1.0,3,2,gated_planar_rotation_embedded,normal,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
8f88556f1432bf003e3e8441cba30c9eb83d2e292c5f16fa8d9362831563f6ac,51dd9be1acf50b81be75b30a3e3b41bc66ef82dff4db7c6506bd84eadc75776f,0.001,2,1,gated_planar_rotation_embedded,ambient,1.9999972500006094,1.9999972500006094,rotation_tensor,CERTIFIED_LOWER_BOUND
8f88556f1432bf003e3e8441cba30c9eb83d2e292c5f16fa8d9362831563f6ac,51dd9be1acf50b81be75b30a3e3b41bc66ef82dff4db7c6506bd84eadc75776f,0.001,2,1,gated_planar_rotation_embedded,projected,0.000999999,0.000999999,rotation_tensor,CERTIFIED_LOWER_BOUND
8f88556f1432bf003e3e8441cba30c9eb83d2e292c5f16fa8d9362831563f6ac,51dd9be1acf50b81be75b30a3e3b41bc66ef82dff4db7c6506bd84eadc75776f,0.001,2,1,gated_planar_rotation_embedded,normal,1.9999970000007499,1.9999970000007499,rotation_tensor,CERTIFIED_LOWER_BOUND
901f573eda76dcf98359f291905d9da71b5ee50e1b0ed5df53e60b268fc06382,51dd9be1acf50b81be75b30a3e3b41bc66ef82dff4db7c6506bd84eadc75776f,0.001,3,1,gated_planar_rotation_embedded,ambient,1.9999972500006094,1.9999972500006094,rotation_tensor,CERTIFIED_LOWER_BOUND
901f573eda76dcf98359f291905d9da71b5ee50e1b0ed5df53e60b268fc06382,51dd9be1acf50b81be75b30a3e3b41bc66ef82dff4db7c6506bd84eadc75776f,0.001,3,1,gated_planar_rotation_embedded,projected,0.000999999,0.000999999,rotation_tensor,CERTIFIED_LOWER_BOUND
901f573eda76dcf98359f291905d9da71b5ee50e1b0ed5df53e60b268fc06382,51dd9be1acf50b81be75b30a3e3b41bc66ef82dff4db7c6506bd84eadc75776f,0.001,3,1,gated_planar_rotation_embedded,normal,1.9999970000007499,1.9999970000007499,rotation_tensor,CERTIFIED_LOWER_BOUND
2872ebe9c4c168ce265e6ff9ebdce116d26d99d290298f254bb7c1ba78ce1a81,51dd9be1acf50b81be75b30a3e3b41bc66ef82dff4db7c6506bd84eadc75776f,0.001,3,2,gated_planar_rotation_embedded,ambient,1.9999972500006094,1.9999972500006094,rotation_tensor,CERTIFIED_LOWER_BOUND
2872ebe9c4c168ce265e6ff9ebdce116d26d99d290298f254bb7c1ba78ce1a81,51dd9be1acf50b81be75b30a3e3b41bc66ef82dff4db7c6506bd84eadc75776f,0.001,3,2,gated_planar_rotation_embedded,projected,0.000999999,0.000999999,rotation_tensor,CERTIFIED_LOWER_BOUND
2872ebe9c4c168ce265e6ff9ebdce116d26d99d290298f254bb7c1ba78ce1a81,51dd9be1acf50b81be75b30a3e3b41bc66ef82dff4db7c6506bd84eadc75776f,0.001,3,2,gated_planar_rotation_embedded,normal,1.9999970000007499,1.9999970000007499,rotation_tensor,CERTIFIED_LOWER_BOUND
70fce3b576a1efd8ade94346a58effcf22ded5a5342cd0a083579cbbc0f2d029,51dd9be1acf50b81be75b30a3e3b41bc66ef82dff4db7c6506bd84eadc75776f,0.01,2,1,gated_planar_rotation_embedded,ambient,1.9997250060938379,1.9997250060938379,rotation_tensor,CERTIFIED_LOWER_BOUND
70fce3b576a1efd8ade94346a58effcf22ded5a5342cd0a083579cbbc0f2d029,51dd9be1acf50b81be75b30a3e3b41bc66ef82dff4db7c6506bd84eadc75776f,0.01,2,1,gated_planar_rotation_embedded,projected,0.009999,0.009999,rotation_tensor,CERTIFIED_LOWER_BOUND
